214.892605804,516.689899751,470.170935962
837.947063731,235.391241236,825.560553722
574.558759662,813.18702034,683.200444017
931.225754993,170.526920739,426.558075482
890.082321749,525.264201343,349.963895132
148.715050559,122.888120091,900.078882713
865.940114626,338.621567951,635.836887217
609.676951414,115.582881192,78.8005345708
728.413152457,645.408961708,27.991527218
700.010482693,777.265531345,323.08440452
973.913241928,247.205786358,80.711296147
749.987803317,12.4003527591,306.730209514
49.2308509852,835.798300775,24.0805570418
407.710052402,373.693670691,683.732286645
246.122328346,521.759319834,340.436355181
809.685247445,915.522283044,803.801231109
888.526279995,367.466139854,961.081242252
887.195611035,728.321200606,673.795633409
649.698560905,826.968181933,703.958393019
195.341002621,805.684328546,332.25361515
804.367971603,659.278942329,497.704252187
321.389592763,711.424496216,553.571130379
197.625982,675.787114819,983.524860301
826.290201644,82.1395792174,718.136493809
385.678614886,734.706581638,648.733911556
928.726286618,525.622151321,4.63279916268
814.829704185,901.932065426,663.60347923
176.750412873,292.714410385,399.724892249
155.235663046,481.175905177,938.149712822
509.20702692,496.16974476,687.352178022
29.7760626449,714.723288497,830.330298249
502.051699463,804.163386758,718.020465227
137.646216551,131.091161506,589.625568456
652.398138919,490.052108598,766.24863728
820.049518896,33.9985756987,675.035879628
857.191773208,612.37694148,517.194341166
348.354423985,817.43726857,832.275621405
50.7271202606,714.703647056,268.413712497
481.074607035,893.613481334,767.791793036
784.424204421,688.955123518,54.8479923157
707.930877981,417.911257558,299.870114249
302.810745702,706.628255354,777.378028596
88.8840804382,915.774697335,345.92836462
397.304271769,502.74921808,675.462403507
313.048046995,556.878156494,573.989520713
626.096428722,101.440864068,210.305661975
48.4868667335,561.071757845,773.79454847
31.2525468043,184.937104615,564.06756089
211.831620592,390.598898459,312.947347549
749.232349573,471.354088128,502.711698245
945.052403648,989.750837354,661.858628615
152.258162224,524.518621946,30.429423448
695.012624759,671.592892133,836.252858129
117.454698057,170.083733088,508.232973874
75.5066347229,898.001745253,625.898203071
66.0088055402,600.55779312,456.915438951
397.716236119,214.654557552,790.21324612
921.996366896,414.369284151,318.356589432
907.517602403,83.7130057128,728.184881728
453.80786265,168.003778015,678.12779025
106.833389108,297.485742699,828.62490982
451.399380323,865.934773188,614.236596291
109.600196898,994.090709272,512.460347428
172.374470896,33.1552512747,49.6086856726
71.6338290611,281.177547534,491.844231689
239.339264641,127.645382036,923.576988278
981.975613101,698.624037888,4.87092749557
541.267706333,492.363846391,553.769419349
667.393720492,497.747673027,437.365422146
167.708542366,749.035584639,701.094805707
579.444913962,32.872234178,976.716616959
450.449493281,735.161084024,82.56465931
856.387104583,547.085292124,849.927097623
412.230711288,122.649445178,900.017183453
769.490149762,843.327360441,110.098829914
390.080472218,357.025197075,126.105222005
844.375788678,107.228269882,474.080773376
822.107080231,759.732126182,97.8062465536
488.850665567,16.9920599895,363.670821242
851.624589292,552.597089409,615.635145036
369.122453548,538.5608573,963.850460658
32.1171263889,994.316306758,511.125535638
230.922195948,797.467683198,953.830772095
489.442263895,162.007922166,338.895149855
891.783999835,903.584131843,224.109099207
670.443920732,400.689017165,150.632292434
160.005771159,161.853841773,954.089412652
646.287590547,919.260719048,44.5983569044
985.672050907,11.3636132182,589.919292916
557.496078867,716.513800675,466.684005269
24.1246257817,835.152884164,824.525000711
435.349913801,363.001682458,486.078233762
91.8917785142,972.033519257,614.932154058
922.556435032,765.30352381,537.11048561
984.447699522,830.789133463,458.903216375
122.654545391,635.37327213,139.575471412
695.163382837,613.982148041,927.6902203
7.16312919577,137.32310992,590.018334127
377.797255892,750.838146758,241.566584591
64.0685885411,538.640796555,970.440230886
851.105499892,173.822441713,444.121271262
487.157327691,357.720814077,528.785483083
654.123713943,752.963349453,613.315545909
831.204605091,304.539428194,310.673312414
592.875915398,588.607035447,829.47403234
213.879912086,222.024894823,894.322271066
905.998925989,858.430441133,443.205301292
819.393926385,252.820612294,944.74368411
33.9490123781,457.47538028,40.0499834367
429.743932812,973.188828326,346.511624483
549.472091182,475.506382716,562.184958813
592.780466752,356.553416038,452.110299056
146.266296009,128.526559038,512.085075731
414.599949877,921.837894003,183.616811845
511.330629986,59.5940954053,879.1741359
115.44292607,322.180105524,586.245081834
101.828811127,289.005783926,581.873737362
36.0289192562,316.905148732,986.985860201
699.268339449,717.870052903,406.001888087
500.570690898,811.862942455,177.278055106
887.445322056,508.553163104,516.461904885
195.256690894,583.415867404,568.176966492
327.136063355,733.380717753,700.385801144
146.438641505,45.2408433631,346.317307296
46.6916652264,148.019837855,280.920444781
285.940562216,663.500977332,440.360738421
293.699703177,948.263135943,541.406923801
655.237605903,863.878436186,620.537185211
610.313478433,220.09293722,989.383502906
617.994536495,173.835528281,695.947781178
759.25066886,526.502038224,479.896561663
115.446471931,171.016800454,872.541840597
339.08338398,703.552975824,647.722566417
455.701335395,808.348780594,28.4062641596
116.898031469,159.325910454,117.188398964
776.667476496,891.688017788,378.251805595
863.906569627,913.69884946,419.980157188
123.631459028,616.906807051,975.98990214
138.482969557,967.237006603,156.687973146
421.758056723,621.024213414,256.967840784
887.310535173,728.220467831,613.869359851
809.863468788,43.0574005232,846.921631387
371.30792646,569.590402999,914.814298928
724.926154721,155.260372815,300.311562259
810.832810086,115.402426576,789.982508607
587.96788202,703.291083101,359.09341881
323.940466977,499.868019734,846.631303833
72.7865657867,463.585631143,409.071925335
700.153044431,647.958365022,366.41659272
270.504950573,457.257966281,873.646136644
671.73505245,627.615552051,173.78562353
772.987925769,974.362791337,731.868587713
835.007022225,724.979797481,283.380885108
689.986010665,640.150744367,990.429586856
27.0626535764,95.0660167855,220.184600686
713.569166753,872.78459239,215.923431928
246.707145167,899.592277363,889.598519629
466.16588861,527.821518668,517.254346054
201.901541946,705.73390015,983.543375217
467.722859725,703.459276659,334.163892554
197.315098949,298.369551532,912.150583283
845.173319419,565.276376218,202.315829468
930.965997462,672.053285944,177.918693586
74.8167652873,711.963389833,819.39924542
478.576378045,854.413133209,439.710626489
294.299864389,449.79453484,762.738386985
992.330067285,281.383536061,826.086812228
580.083390432,141.850012095,947.685299106
338.949908235,580.716922163,858.70827339
903.298997626,27.09848243,450.958448565
803.48459379,373.645340674,606.252060807
925.140703593,907.811250327,719.999559284
266.462706751,283.442249909,299.60933313
928.77511836,116.251714618,505.625440797
750.302611056,662.123065269,1.12908645203
70.3071922992,570.543837689,541.503364434
820.941178476,95.1045511691,905.913399692
124.008488879,769.145392147,276.018944533
587.053557514,822.350342398,768.512594885
985.869085733,734.503747408,267.770576137
534.555891601,910.136552025,991.250694633
80.8644749765,769.248785726,576.04391248
601.957902416,286.282671863,845.591387319
971.99465846,280.721749145,892.498200186
183.220072379,573.266111945,374.516215143
534.581042097,319.178744629,4.52868124667
915.8820282,15.745606236,553.158602233
767.39996984,913.163323654,258.487974323
110.95587067,723.734021236,754.485756043
251.442605844,714.918223427,578.932421536
905.25199669,489.597606008,451.096875372
522.263168037,813.142184645,13.2615428341
1.72481261065,729.948951376,851.582906801
194.512712538,147.503982586,154.093640341
790.880243901,324.465370753,545.775177841
893.01291946,160.254227116,890.076537022
206.818815795,20.5352177947,920.146046531
988.950853188,786.581063684,762.716458995
130.516893103,940.574637156,866.534377854
824.041630244,135.29750742,81.5038090731
105.842571494,810.760230238,143.311738817
718.908279663,431.609417588,497.392234417
659.214240155,565.172300801,546.843036383
348.4452975,697.298315565,569.61556063
62.9462652343,809.784004024,87.4901418856
732.822507507,189.959073601,330.363487448
455.163685466,334.12596638,7.66282882848
479.715501567,761.690131806,358.988214511
888.034311324,647.201344706,931.03829154
85.0787548224,617.087106031,196.560653654
636.142173771,870.89811878,601.906915078
167.136366828,687.302080689,490.056258505
471.846093162,452.970304772,105.863016303
706.946749712,389.47121205,315.811592623
942.713933625,29.2649522059,950.378929544
491.133305486,678.059458016,509.755351845
700.768288793,94.9392200047,783.81535752
816.735777051,936.220348309,242.104230805
163.0582631,346.063613925,4.21390593499
540.607369162,437.826034453,758.361778368
771.359364964,249.343814623,455.426312019
382.39087784,288.377428902,606.18643899
665.503089482,3.15580067476,618.543717645
684.723233065,180.932339849,652.925495401
501.079873555,393.137012216,424.706705991
778.201666779,339.429547507,807.68029715
948.886564349,276.14750353,543.162945441
742.405413441,509.312805602,394.232511102
319.25749601,584.638677561,722.626683406
747.700447101,716.101866388,349.783145195
473.868888115,780.063468436,229.354776374
234.091483256,600.758677684,383.340460794
247.080290453,112.115205095,11.3674791063
63.8450103536,17.6635062038,778.343560137
719.310057848,305.97243559,472.955324188
270.867500259,450.439475084,640.924666095
230.441946676,869.027738357,245.471360813
169.294622133,780.517977011,436.807875706
930.972178838,845.864389216,997.045473914
929.123194114,770.441762191,325.257745382
69.7995916323,257.261070949,834.880478955
700.50874102,604.841705811,898.344187948
950.526238153,135.271031816,320.389938857
731.53741953,168.61821734,630.523275006
21.1612677862,266.844112164,281.486140603
699.518867833,24.8055077956,721.809995555
632.071119482,616.116491732,620.370464037
389.68543618,623.463974707,879.901206958
