915.495118797,330.219845518,533.327767666,388.774063286,320.015187725,802.741655217,435.759605802
744.913367396,361.792708068,141.369013438,868.273171155,281.989693908,986.309168299,819.168918768
711.92744765,107.907916468,31.4184491172,403.059683972,722.852475555,804.632974725,335.83426377
503.671495307,38.685625057,105.608963824,489.001564291,818.793812972,128.93501156,82.8561185494
954.442042414,781.138633251,113.12709994,509.953353037,854.910383495,47.9346173525,531.324967914
736.004921553,787.128951463,710.855249543,227.946440044,676.036870866,637.145051683,426.409033259
232.55308862,942.247422023,535.714275571,966.296333082,245.801449674,838.530814028,430.888407916
392.337159759,939.375926217,578.848073337,26.3554488068,675.433847486,956.278988481,388.32345791
189.394854383,680.420656923,470.050892255,692.637912589,55.2813812709,751.688410762,939.874473459
927.790479572,344.229154847,152.238289252,632.389331189,473.769772976,816.539500088,256.237130093
176.248240864,94.4716205795,129.413545412,191.554713006,416.179241924,750.51041228,814.749411102
596.124665534,442.659865136,102.198078111,132.150524185,339.541011037,998.686939159,502.839157179
146.279226928,966.017083514,753.695614323,214.862796314,226.239085244,565.396734495,430.627530416
669.476356405,321.203921901,318.031041728,833.615840024,394.296238691,913.544622634,51.662761371
750.71562837,853.48021617,318.890510106,933.10821748,356.888710938,314.852309861,189.395561462
185.455934566,608.068628226,688.112321742,571.477476979,943.525534702,649.225866161,110.469926742
198.662277164,83.040867393,997.111314853,613.483966539,594.495008478,298.416315507,638.225577231
64.517650335,755.050356504,913.502710608,329.210021091,980.536985132,52.6002674417,66.763003443
886.583258623,346.723426299,638.308227666,462.800392096,527.44699214,724.649138734,862.900470419
442.634739172,408.539242841,243.68040601,676.072512939,912.786770834,425.125883616,653.967027325
78.1605565156,966.062979659,470.913096252,571.546788795,710.353372471,928.300511867,427.467533086
576.168840908,309.212997114,421.991463982,506.948410742,844.228056414,162.756832498,96.1930357696
19.6297199442,786.505630058,781.56195962,397.66243369,534.098418294,151.287013681,431.838881852
184.387673037,683.954189744,932.699657782,765.687644896,990.396148095,273.64182237,123.718362528
922.983065367,421.129031122,262.769567247,208.437975831,439.337716974,809.793569941,472.911495624
389.204118662,436.746384962,330.552779924,125.69485339,822.52043521,499.817434564,409.96189959
891.187438773,944.608014067,906.480971658,393.864923564,879.360574215,306.643500085,984.938790172
819.374115098,892.021788227,372.330931147,427.51180178,633.869531178,649.135404001,326.273286564
428.969894156,5.52110104113,160.587678087,430.811807585,44.5624706779,312.665128491,97.6579660679
512.048124884,269.961920123,575.133718148,959.829731192,473.207368451,588.597839543,494.293489659
392.198040591,421.038940775,411.178795691,668.236839082,789.5729335,359.381628907,841.522625896
997.314496247,558.067119891,868.181278413,211.646720321,15.4509818492,357.62684929,743.169912052
186.568074472,675.840971963,601.871839785,376.45309237,501.051502891,13.6669364145,433.055825121
547.427267508,102.076377304,170.220183841,560.101795958,686.836436446,310.150871966,954.820375193
386.166276689,370.141447694,64.481790349,21.9923991088,286.834860234,614.632767428,465.407762919
987.02085543,528.419210015,846.379701149,508.716219712,57.237308762,72.8964337647,57.415558857
